Local Date/Time,Remote Date/Time,Unix time,Unix milliseconds,Uptime (s),Counter,Time integer seconds (s),Time nanoseconds (ns),MAG0 calibrated vector X component (uT),MAG0 calibrated vector Y component (uT),MAG0 calibrated vector Z component (uT),MAG1 calibrated vector X component (uT),MAG1 calibrated vector Y component (uT),MAG1 calibrated vector Z component (uT),MAG0 valid flag,MAG1 valid flag,MAG0 best for estimators flag,MAG1 best for estimators flag,Time integer seconds (s),Time nanoseconds (ns),MAG0 raw vector X component (uT),MAG0 raw vector Y component (uT),MAG0 raw vector Z component (uT),MAG1 raw vector X component (uT),MAG1 raw vector Y component (uT),MAG1 raw vector Z component (uT),MAG0 valid flag,MAG1 valid flag,Time integer seconds (s),Time nanoseconds (ns),CSS0 raw measurement,CSS1 raw measurement,CSS2 raw measurement,CSS3 raw measurement,CSS4 raw measurement,CSS5 raw measurement,CSS6 raw measurement,CSS7 raw measurement,CSS8 raw measurement,CSS9 raw measurement,CSS valid flag,Time integer seconds (s),Time nanoseconds (ns),Estimated ORC quaternion Q0,Estimated ORC quaternion Q1,Estimated ORC quaternion Q2,Estimated ORC quaternion Q3,Estimated body rate (ORC) X component (degps),Estimated body rate (ORC) Y component (degps),Estimated body rate (ORC) Z component (degps),
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:42:22.851,1776836542,851,423705563,2358583,1776836542,800000000,19.59,-16.01,24.16,0,0,0,True,False,True,False,1776836542,800000000,16.01,19.59,24.16,0,0,0,True,False,1776836542,800000000,3,3,13,26,19,21,3,32,49,114,True,1776836542,800000000,-0.3193448,0.0788776,0.0031058441,0.9362574,0.0007846547,0.042880613,0.009440799,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:42:32.851,1776836552,851,423715563,2358593,1776836552,800000000,19,-16.41,24.68,0,0,0,True,False,True,False,1776836552,800000000,16.41,19,24.68,0,0,0,True,False,1776836552,800000000,3,3,12,26,21,21,3,31,49,114,True,1776836552,800000000,-0.31943834,0.08333507,0.003020043,0.93583983,0.0005747841,0.042886913,0.011997566,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:42:42.851,1776836562,851,423725563,2358603,1776836562,800000000,18.34,-16.84,25.25,0,0,0,True,False,True,False,1776836562,800000000,16.84,18.34,25.25,0,0,0,True,False,1776836562,800000000,3,3,12,26,23,21,3,31,48,114,True,1776836562,800000000,-0.31955126,0.08793024,0.0030786574,0.9353808,-0.0046158424,0.047896884,0.014556192,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:42:52.851,1776836572,851,423735563,2358613,1776836572,800000000,17.72,-17.14,25.89,0,0,0,True,False,True,False,1776836572,800000000,17.14,17.72,25.89,0,0,0,True,False,1776836572,800000000,3,3,12,25,24,21,3,30,47,114,True,1776836572,800000000,-0.31964785,0.0923969,0.0030909455,0.9349172,0.00020033102,0.05291522,0.012111943,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:02.851,1776836582,851,423745563,2358623,1776836582,800000000,17.09,-17.53,26.46,0,0,0,True,False,True,False,1776836582,800000000,17.53,17.09,26.46,0,0,0,True,False,1776836582,800000000,3,3,11,24,26,20,3,29,45,114,True,1776836582,800000000,-0.31980392,0.09694864,0.0030376138,0.934403,7.398399E-06,0.047944184,0.01717168,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:12.851,1776836592,851,423755563,2358633,1776836592,800000000,16.68,-18.04,26.990000000000002,0,0,0,True,False,True,False,1776836592,800000000,18.04,16.68,26.990000000000002,0,0,0,True,False,1776836592,800000000,3,3,11,23,27,19,3,28,43,114,True,1776836592,800000000,-0.31994936,0.10145533,0.002984852,0.9338748,-0.0051874234,0.05297045,0.00972301,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:22.851,1776836602,851,423765563,2358643,1776836602,800000000,15.83,-18.35,27.560000000000002,0,0,0,True,False,True,False,1776836602,800000000,18.35,15.83,27.560000000000002,0,0,0,True,False,1776836602,800000000,3,3,11,21,27,18,3,26,40,114,True,1776836602,800000000,-0.3201472,0.10586945,0.0030215823,0.9333168,0.0046150694,0.045479078,0.009794076,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:32.851,1776836612,851,423775563,2358653,1776836612,800000000,15.09,-18.7,27.82,0,0,0,True,False,True,False,1776836612,800000000,18.7,15.09,27.82,0,0,0,True,False,1776836612,800000000,3,3,11,20,27,17,3,25,37,114,True,1776836612,800000000,-0.32045004,0.1103662,0.00307255,0.9326919,-0.0006032094,0.050495613,0.019879948,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:42.851,1776836622,851,423785563,2358663,1776836622,800000000,14.530000000000001,-19.240000000000002,28.490000000000002,0,0,0,True,False,True,False,1776836622,800000000,19.240000000000002,14.530000000000001,28.490000000000002,0,0,0,True,False,1776836622,800000000,3,3,11,19,27,16,3,23,35,114,True,1776836622,800000000,-0.32067332,0.11487077,0.0032113711,0.9320705,-0.0083302045,0.050497256,0.022480031,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:43:52.851,1776836632,851,423795562,2358673,1776836632,800000000,13.84,-19.55,29.04,0,0,0,True,False,True,False,1776836632,800000000,19.55,13.84,29.04,0,0,0,True,False,1776836632,800000000,3,3,11,18,27,15,3,21,33,114,True,1776836632,800000000,-0.3208593,0.119337305,0.0032396845,0.93144524,0.003938711,0.045498323,0.005081774,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:02.851,1776836642,851,423805563,2358683,1776836642,800000000,13.120000000000001,-19.8,29.2,0,0,0,True,False,True,False,1776836642,800000000,19.8,13.120000000000001,29.2,0,0,0,True,False,1776836642,800000000,4,4,12,17,26,15,4,20,32,114,True,1776836642,800000000,-0.32109952,0.12382849,0.0032781865,0.9307763,0.006197149,0.037986845,0.017699216,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:12.851,1776836652,851,423815563,2358693,1776836652,800000000,12.450000000000001,-20.11,29.66,0,0,0,True,False,True,False,1776836652,800000000,20.11,12.450000000000001,29.66,0,0,0,True,False,1776836652,800000000,3,3,12,16,25,14,3,19,30,114,True,1776836652,800000000,-0.3212766,0.12822005,0.0033879394,0.93012005,-0.0040280754,0.04796783,0.007813226,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:22.851,1776836662,851,423825563,2358703,1776836662,800000000,11.700000000000001,-20.52,30.080000000000002,0,0,0,True,False,True,False,1776836662,800000000,20.52,11.700000000000001,30.080000000000002,0,0,0,True,False,1776836662,800000000,3,3,12,16,24,13,3,18,29,114,True,1776836662,800000000,-0.32151854,0.13262565,0.0034249446,0.92941856,0.0032256707,0.047935564,0.012956977,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:32.852,1776836672,852,423835564,2358713,1776836672,800000000,10.97,-20.82,30.37,0,0,0,True,False,True,False,1776836672,800000000,20.82,10.97,30.37,0,0,0,True,False,1776836672,800000000,4,4,12,16,23,14,4,18,28,114,True,1776836672,800000000,-0.32180306,0.1369895,0.0035362851,0.9286867,-0.0020151914,0.050398186,0.008100434,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:42.851,1776836682,851,423845563,2358723,1776836682,800000000,10.290000000000001,-21.16,30.85,0,0,0,True,False,True,False,1776836682,800000000,21.16,10.290000000000001,30.85,0,0,0,True,False,1776836682,800000000,3,3,12,16,22,14,3,18,27,114,True,1776836682,800000000,-0.3221254,0.14157906,0.0036622132,0.92788595,0.00022983729,0.055381253,0.008279006,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:44:52.851,1776836692,851,423855563,2358733,1776836692,800000000,9.59,-21.53,31.35,0,0,0,True,False,True,False,1776836692,800000000,21.53,9.59,31.35,0,0,0,True,False,1776836692,800000000,3,3,12,16,21,14,3,19,27,114,True,1776836692,800000000,-0.32233024,0.14612234,0.0035566513,0.9271104,-0.007549188,0.050406687,0.010924437,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:02.851,1776836702,851,423865563,2358743,1776836702,800000000,8.91,-21.93,31.84,0,0,0,True,False,True,False,1776836702,800000000,21.93,8.91,31.84,0,0,0,True,False,1776836702,800000000,4,4,12,16,21,15,4,18,27,114,True,1776836702,800000000,-0.32262498,0.15054667,0.0035551179,0.9262998,-0.0028097646,0.0454251,0.011074226,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:12.851,1776836712,851,423875562,2358753,1776836712,800000000,8.08,-22.07,31.900000000000002,0,0,0,True,False,True,False,1776836712,800000000,22.07,8.08,31.900000000000002,0,0,0,True,False,1776836712,800000000,3,3,12,17,20,15,3,19,26,114,True,1776836712,800000000,-0.32281137,0.155049,0.0036343564,0.9254914,-0.010562592,0.045459427,0.0037365605,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:22.851,1776836722,851,423885563,2358763,1776836722,800000000,7.29,-22.46,32.2,0,0,0,True,False,True,False,1776836722,800000000,22.46,7.29,32.2,0,0,0,True,False,1776836722,800000000,3,3,12,17,20,15,3,20,26,114,True,1776836722,800000000,-0.32313326,0.15955135,0.0036784373,0.9246133,-0.0058241356,0.045476254,0.00643081,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:32.851,1776836732,851,423895563,2358773,1776836732,800000000,6.59,-22.69,32.410000000000004,0,0,0,True,False,True,False,1776836732,800000000,22.69,6.59,32.410000000000004,0,0,0,True,False,1776836732,800000000,4,4,12,18,20,16,4,20,27,114,True,1776836732,800000000,-0.3234138,0.16389236,0.0037327532,0.92375547,-0.0010752283,0.045490626,0.006618293,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:42.851,1776836742,851,423905563,2358783,1776836742,800000000,5.84,-22.93,32.79,0,0,0,True,False,True,False,1776836742,800000000,22.93,5.84,32.79,0,0,0,True,False,1776836742,800000000,3,3,12,19,19,16,3,21,27,114,True,1776836742,800000000,-0.32369888,0.16832611,0.0037371172,0.92285794,-0.008828349,0.045506716,0.00930718,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:45:52.851,1776836752,851,423915563,2358793,1776836752,800000000,5.04,-23.26,33.08,0,0,0,True,False,True,False,1776836752,800000000,23.26,5.04,33.08,0,0,0,True,False,1776836752,800000000,3,3,12,19,20,17,3,21,27,114,True,1776836752,800000000,-0.323929,0.17279008,0.0038178137,0.92195183,0.0034341095,0.055525735,0.012000561,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:02.851,1776836762,851,423925563,2358803,1776836762,800000000,4.4,-23.53,33.43,0,0,0,True,False,True,False,1776836762,800000000,23.53,4.4,33.43,0,0,0,True,False,1776836762,800000000,4,4,12,20,20,18,4,22,28,114,True,1776836762,800000000,-0.32427236,0.17711626,0.0038287106,0.92101,-0.0018172797,0.040531594,0.0097012995,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:12.851,1776836772,851,423935563,2358813,1776836772,800000000,3.62,-23.82,33.64,0,0,0,True,False,True,False,1776836772,800000000,23.82,3.62,33.64,0,0,0,True,False,1776836772,800000000,3,3,12,20,20,20,3,23,28,114,True,1776836772,800000000,-0.32453892,0.1814632,0.0038123827,0.9200698,-0.0020725955,0.05053881,-0.00011430228,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:22.851,1776836782,851,423945563,2358823,1776836782,800000000,2.8000000000000003,-23.98,33.7,0,0,0,True,False,True,False,1776836782,800000000,23.98,2.8000000000000003,33.7,0,0,0,True,False,1776836782,800000000,3,3,12,21,20,18,3,23,28,114,True,1776836782,800000000,-0.32500973,0.18571948,0.0039019298,0.91905284,-0.0023413366,0.05300645,9.676991E-05,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:32.851,1776836792,851,423955563,2358833,1776836792,800000000,2.0100000000000002,-24.240000000000002,33.84,0,0,0,True,False,True,False,1776836792,800000000,24.240000000000002,2.0100000000000002,33.84,0,0,0,True,False,1776836792,800000000,3,3,12,21,21,19,3,24,29,114,True,1776836792,800000000,-0.32538408,0.19016713,0.003924272,0.9180101,-0.007629004,0.050487593,0.005313847,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:42.851,1776836802,851,423965563,2358843,1776836802,800000000,1.36,-24.45,34.17,0,0,0,True,False,True,False,1776836802,800000000,24.45,1.36,34.17,0,0,0,True,False,1776836802,800000000,3,3,12,22,21,19,3,24,29,114,True,1776836802,800000000,-0.3256832,0.19454208,0.0039020374,0.91698706,0.002089216,0.045489457,0.0055166516,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:46:52.851,1776836812,851,423975563,2358853,1776836812,800000000,0.5700000000000001,-24.72,34.27,0,0,0,True,False,True,False,1776836812,800000000,24.72,0.5700000000000001,34.27,0,0,0,True,False,1776836812,800000000,3,3,12,22,21,19,4,25,30,114,True,1776836812,800000000,-0.32607,0.1989788,0.003935329,0.91589725,-0.0007125808,0.045494292,0.0057329666,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:02.851,1776836822,851,423985563,2358863,1776836822,800000000,-0.31,-24.89,34.27,0,0,0,True,False,True,False,1776836822,800000000,24.89,-0.31,34.27,0,0,0,True,False,1776836822,800000000,3,3,12,22,22,20,4,25,30,114,True,1776836822,800000000,-0.32657623,0.20338574,0.003974795,0.9147482,-0.011033968,0.048001718,0.013457557,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:12.851,1776836832,851,423995563,2358873,1776836832,800000000,-1.04,-25.12,34.44,0,0,0,True,False,True,False,1776836832,800000000,25.12,-1.04,34.44,0,0,0,True,False,1776836832,800000000,3,3,12,23,22,20,4,26,30,114,True,1776836832,800000000,-0.32691604,0.20770787,0.0039510992,0.91365486,-0.001359161,0.0505067,0.0036704228,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:22.851,1776836842,851,424005563,2358883,1776836842,800000000,-1.81,-25.330000000000002,34.52,0,0,0,True,False,True,False,1776836842,800000000,25.330000000000002,-1.81,34.52,0,0,0,True,False,1776836842,800000000,3,3,11,23,23,20,4,26,31,114,True,1776836842,800000000,-0.3273914,0.2120002,0.0040583713,0.9124976,0.003323599,0.045491505,0.001405915,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:32.851,1776836852,851,424015563,2358893,1776836852,800000000,-2.5500000000000003,-25.48,34.56,0,0,0,True,False,True,False,1776836852,800000000,25.48,-2.5500000000000003,34.56,0,0,0,True,False,1776836852,800000000,3,3,11,23,23,20,4,26,32,114,True,1776836852,800000000,-0.32774228,0.21626237,0.004084172,0.9113706,-0.006994167,0.045489922,0.0041070846,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:42.852,1776836862,852,424025564,2358903,1776836862,800000000,-3.3000000000000003,-25.650000000000002,34.64,0,0,0,True,False,True,False,1776836862,800000000,25.650000000000002,-3.3000000000000003,34.64,0,0,0,True,False,1776836862,800000000,3,3,11,23,24,20,3,26,32,114,True,1776836862,800000000,-0.32812235,0.22060886,0.004038121,0.9101913,-0.002321088,0.045493588,0.0068130204,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:47:52.851,1776836872,851,424035563,2358913,1776836872,800000000,-4.13,-25.86,34.69,0,0,0,True,False,True,False,1776836872,800000000,25.86,-4.13,34.69,0,0,0,True,False,1776836872,800000000,3,3,11,23,25,20,4,27,33,114,True,1776836872,800000000,-0.3285777,0.22499475,0.004066797,0.908952,-0.002651856,0.04299788,0.0095399935,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:02.851,1776836882,851,424045563,2358923,1776836882,800000000,-4.8500000000000005,-26.02,34.67,0,0,0,True,False,True,False,1776836882,800000000,26.02,-4.8500000000000005,34.67,0,0,0,True,False,1776836882,800000000,3,3,11,23,25,20,4,27,34,114,True,1776836882,800000000,-0.32896444,0.22926268,0.0040772855,0.9077448,-0.0029771286,0.04300569,0.009755061,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:12.852,1776836892,852,424055564,2358933,1776836892,800000000,-5.64,-26.23,34.82,0,0,0,True,False,True,False,1776836892,800000000,26.23,-5.64,34.82,0,0,0,True,False,1776836892,800000000,3,3,11,23,26,19,4,27,34,114,True,1776836892,800000000,-0.32948938,0.23353745,0.0040253326,0.90646434,-0.0033310528,0.043006115,0.009949924,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:22.851,1776836902,851,424065563,2358943,1776836902,800000000,-6.3100000000000005,-26.38,34.75,0,0,0,True,False,True,False,1776836902,800000000,26.38,-6.3100000000000005,34.75,0,0,0,True,False,1776836902,800000000,3,3,11,22,26,19,4,27,34,114,True,1776836902,800000000,-0.3300519,0.23789728,0.0038694027,0.90512604,0.0012871714,0.043031055,0.015142401,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:32.851,1776836912,851,424075563,2358953,1776836912,800000000,-7.05,-26.59,34.71,0,0,0,True,False,True,False,1776836912,800000000,26.59,-7.05,34.71,0,0,0,True,False,1776836912,800000000,3,3,10,22,27,19,4,26,35,114,True,1776836912,800000000,-0.33050406,0.24208799,0.0037985174,0.90384924,0.0009265078,0.040538393,0.0027980465,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:42.851,1776836922,851,424085563,2358963,1776836922,800000000,-7.930000000000001,-26.75,34.72,0,0,0,True,False,True,False,1776836922,800000000,26.75,-7.930000000000001,34.72,0,0,0,True,False,1776836922,800000000,3,3,10,22,28,18,4,26,35,114,True,1776836922,800000000,-0.33098024,0.24621728,0.0039289943,0.9025582,0.0005880708,0.050506543,0.005494947,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:48:52.851,1776836932,851,424095563,2358973,1776836932,800000000,-8.59,-26.71,34.51,0,0,0,True,False,True,False,1776836932,800000000,26.71,-8.59,34.51,0,0,0,True,False,1776836932,800000000,3,3,10,21,28,18,4,25,35,114,True,1776836932,800000000,-0.3313727,0.25049338,0.004038993,0.9012362,-0.0022442332,0.050489876,0.0031894648,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:02.851,1776836942,851,424105563,2358983,1776836942,800000000,-9.39,-26.88,34.480000000000004,0,0,0,True,False,True,False,1776836942,800000000,26.88,-9.39,34.480000000000004,0,0,0,True,False,1776836942,800000000,3,3,10,20,29,17,4,25,35,114,True,1776836942,800000000,-0.33184496,0.25466216,0.0039820266,0.899894,-0.0025852583,0.055465393,0.008365364,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:12.851,1776836952,851,424115563,2358993,1776836952,800000000,-10.120000000000001,-26.98,34.28,0,0,0,True,False,True,False,1776836952,800000000,26.98,-10.120000000000001,34.28,0,0,0,True,False,1776836952,800000000,3,3,10,20,29,17,3,23,35,114,True,1776836952,800000000,-0.3323251,0.2589513,0.003943474,0.89849156,-0.00791673,0.045453683,0.011052087,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:22.851,1776836962,851,424125563,2359003,1776836962,800000000,-10.870000000000001,-27,34.17,0,0,0,True,False,True,False,1776836962,800000000,27,-10.870000000000001,34.17,0,0,0,True,False,1776836962,800000000,3,3,10,19,29,16,4,24,34,114,True,1776836962,800000000,-0.33272755,0.263227,0.00397645,0.8970993,-0.0032199682,0.05045437,-0.0012572184,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:32.851,1776836972,851,424135562,2359013,1776836972,800000000,-11.63,-27.17,34.08,0,0,0,True,False,True,False,1776836972,800000000,27.17,-11.63,34.08,0,0,0,True,False,1776836972,800000000,3,3,10,19,29,16,4,22,34,114,True,1776836972,800000000,-0.33322266,0.26739702,0.003948854,0.8956815,-0.0035307559,0.050446387,0.0064358725,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:42.851,1776836982,851,424145563,2359023,1776836982,800000000,-12.31,-27.26,33.87,0,0,0,True,False,True,False,1776836982,800000000,27.26,-12.31,33.87,0,0,0,True,False,1776836982,800000000,3,3,10,18,29,15,4,22,33,114,True,1776836982,800000000,-0.33374655,0.27160686,0.0039656707,0.894219,-0.01133973,0.047936343,0.009111276,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:49:52.851,1776836992,851,424155562,2359033,1776836992,800000000,-13.07,-27.310000000000002,33.77,0,0,0,True,False,True,False,1776836992,800000000,27.310000000000002,-13.07,33.77,0,0,0,True,False,1776836992,800000000,3,3,10,18,29,15,4,21,33,114,True,1776836992,800000000,-0.33423743,0.2757541,0.0038750954,0.8927656,-0.0066395374,0.047922634,0.0067749005,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:02.851,1776837002,851,424165563,2359043,1776837002,800000000,-13.71,-27.34,33.52,0,0,0,True,False,True,False,1776837002,800000000,27.34,-13.71,33.52,0,0,0,True,False,1776837002,800000000,3,3,10,17,29,14,4,20,32,115,True,1776837002,800000000,-0.3346882,0.27987772,0.003849087,0.8913128,-0.009426705,0.0429178,0.006924521,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:12.851,1776837012,851,424175563,2359053,1776837012,800000000,-14.44,-27.47,33.37,0,0,0,True,False,True,False,1776837012,800000000,27.47,-14.44,33.37,0,0,0,True,False,1776837012,800000000,3,3,10,17,29,14,3,21,32,115,True,1776837012,800000000,-0.3353166,0.28409117,0.0036858753,0.8897432,-0.0022429142,0.04790298,0.0045539453,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:22.851,1776837022,851,424185562,2359063,1776837022,800000000,-15.09,-27.580000000000002,33.28,0,0,0,True,False,True,False,1776837022,800000000,27.580000000000002,-15.09,33.28,0,0,0,True,False,1776837022,800000000,3,3,10,17,28,14,4,20,31,115,True,1776837022,800000000,-0.33600748,0.2881405,0.0035473919,0.8881799,-0.010059908,0.042879466,0.00966856,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:32.851,1776837032,851,424195563,2359073,1776837032,800000000,-15.81,-27.560000000000002,32.92,0,0,0,True,False,True,False,1776837032,800000000,27.560000000000002,-15.81,32.92,0,0,0,True,False,1776837032,800000000,3,3,10,17,28,14,4,20,31,115,True,1776837032,800000000,-0.336542,0.29232183,0.003550719,0.8866099,-0.0028641245,0.052858848,0.01476996,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:42.851,1776837042,851,424205562,2359083,1776837042,800000000,-16.490000000000002,-27.62,32.7,0,0,0,True,False,True,False,1776837042,800000000,27.62,-16.490000000000002,32.7,0,0,0,True,False,1776837042,800000000,3,3,10,17,28,14,3,20,31,115,True,1776837042,800000000,-0.337152,0.2963164,0.0035160668,0.88505155,-0.013170156,0.05031536,0.017364992,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:50:52.852,1776837052,852,424215563,2359093,1776837052,800000000,-17.17,-27.8,32.6,0,0,0,True,False,True,False,1776837052,800000000,27.8,-17.17,32.6,0,0,0,True,False,1776837052,800000000,3,3,10,17,28,14,4,20,31,115,True,1776837052,800000000,-0.33774477,0.3003989,0.0035733513,0.8834484,-0.008477192,0.045266826,0.009969559,
2026/5/4 下午 03:35:46.083,2026/4/22 上午 05:51:02.851,1776837062,851,424225562,2359103,1776837062,800000000,-17.740000000000002,-27.7,32.24,0,0,0,True,False,True,False,1776837062,800000000,27.7,-17.740000000000002,32.24,0,0,0,True,False,1776837062,800000000,3,3,10,17,28,14,4,20,30,115,True,1776837062,800000000,-0.33844268,0.30446652,0.0035479448,0.8817877,-0.011309151,0.0502002,0.010074389,
